,Name,metascore,userscore
12473,Turok 2: Seeds of Evil Remaster,78.0,7.949999999999999
12474,Turok 3: Shadow of Oblivion,77.0,7.1
12475,Turok Remastered,70.5,8.133333333333333
12476,Turok: Dinosaur Hunter,85.0,8.1
12477,Turok: Evolution,67.75,7.35
12478,Turrican Flashback,70.0,5.6
12479,Tweety & The Magic Gems,45.0,8.0
12480,Twelve Minutes,73.5,5.8
12481,Twilight Path,60.0,5.8
12482,Twin Breaker: A Sacred Symbols Adventure,69.0,7.8
12483,Twin Mirror,62.333333333333336,5.6000000000000005
12484,Twin Sector,49.0,5.8
12485,Twin Strike: Operation Thunder,50.0,7.7
12486,Twisted Metal,76.0,7.8
12487,Twisted Metal Small Brawl,51.0,7.4
12488,Twisted Metal: Black,91.0,7.2
12489,Twisted Metal: Black Online,79.0,7.5
12490,Twisted Metal: Head-On,79.0,8.1
12491,Twisted Metal: Head-On - Extra Twisted Edition,73.0,8.2
12492,Two Brothers,57.0,3.6
12493,Two Point Campus,83.0,5.699999999999999
12494,Two Point Hospital,83.0,7.066666666666666
12495,Two Worlds,57.5,6.1
12496,Two Worlds II,70.66666666666667,6.6000000000000005
12497,Two Worlds II: Pirates of the Flying Fortress,78.0,7.8500000000000005
12498,TxK,84.0,7.4
12499,Ty the Tasmanian Tiger,69.0,8.5
12500,Ty the Tasmanian Tiger 2: Bush Rescue,68.25,8.025
12501,Ty the Tasmanian Tiger 3: Night of the Quinkan,68.75,7.333333333333333
12502,Tycoon City: New York,67.0,7.8
12503,Typoman,57.0,7.3
12504,Typoman: Revised,71.66666666666667,7.5
12505,Tyranny,80.0,7.8
12506,Tyranny: Bastard's Wound,67.0,7.0
12507,UEFA Champions League 2006-2007,71.66666666666667,7.199999999999999
12508,UEFA EURO 2008,76.0,6.875
12509,UEFA EURO 2016,72.0,6.0
12510,UEFA Euro 2004: Portugal,75.33333333333333,7.0
12511,UEFA Euro 2012,66.33333333333333,3.033333333333333
12512,UFC Personal Trainer: The Ultimate Fitness System,63.0,4.866666666666666
12513,UFC Undisputed 2009,83.5,8.0
12514,UFC Undisputed 2010,81.0,7.0
12515,UFC Undisputed 3,85.5,7.5
12516,UFC: Sudden Impact,54.0,8.0
12517,UFC: Tapout 2,66.0,7.3
12518,UFO: Afterlight,71.0,7.6
12519,UFO: Aftermath,67.0,6.1
12520,UFO: Aftershock,67.0,7.8
12521,UFO: Extraterrestrials,68.0,6.9
12522,UberSoldier,57.0,6.2
12523,UberSoldier II,62.0,6.7
12524,Ugly Americans: Apocalypsegeddon,44.5,6.1
12525,Ultima Online,59.0,8.4
12526,Ultima Online: Age of Shadows,74.0,6.7
12527,Ultima Online: Lord Blackthorn's Revenge,65.0,5.4
12528,Ultima Online: Samurai Empire,62.0,5.1
12529,Ultimate Band,64.0,6.2
12530,Ultimate Beach Soccer,39.0,6.8
12531,Ultimate Brain Games,80.0,8.5
12532,Ultimate Chicken Horse,80.0,7.949999999999999
12533,Ultimate Demolition Derby,27.0,8.3
12534,Ultimate Duck Hunting,28.0,6.5
12535,Ultimate Fighting Championship,70.5,7.15
12536,Ultimate Fighting Championship: Throwdown,67.5,8.0
12537,Ultimate Fishing Simulator,58.5,7.5
12538,Ultimate General: Gettysburg,84.0,7.8
12539,Ultimate Ghosts 'n Goblins,72.0,8.1
12540,Ultimate Marvel vs. Capcom 3,78.8,7.533333333333334
12541,Ultimate Mortal Kombat,73.0,8.3
12542,Ultimate Mortal Kombat 3,70.0,6.6
12543,Ultimate Muscle: Legends vs New Generation,77.0,7.0
12544,Ultimate Muscle: The Kinnikuman Legacy - The Path of the Superhero,70.0,8.1
12545,Ultimate NES Remix,69.0,7.4
12546,Ultimate Racing 2D,54.0,8.8
12547,Ultimate Ride,68.0,6.9
12548,Ultimate Ride Coaster Deluxe,77.0,5.9
12549,Ultimate Ride: Disney Coaster,72.0,7.0
12550,Ultimate Spider-Man,73.66666666666667,7.95
12551,Ultra Age,67.0,6.75
12552,Ultra Street Fighter IV,80.0,7.075
12553,Ultratron,73.5,6.8
12554,Umbrella Corps,37.0,2.0
12555,Umurangi Generation,84.0,7.3
12556,UnMetal,84.5,7.599999999999999
12557,Unavowed,87.0,8.0
12558,Unbound Saga,53.5,7.3
12559,Unbound: Worlds Apart,78.0,7.599999999999999
12560,Unbox,68.0,8.3
12561,Uncanny Valley,58.666666666666664,4.6
12562,Unchained Blades,63.0,7.25
12563,Uncharted 2: Among Thieves,96.0,8.8
12564,Uncharted 2: Among Thieves - Siege Expansion Pack,81.0,6.2
12565,Uncharted 3: Drake's Deception,92.0,8.4
12566,Uncharted 4: A Thief's End,93.0,8.8
12567,Uncharted: Drake's Fortune,88.0,7.9
12568,Uncharted: Fight for Fortune,67.0,5.9
12569,Uncharted: Golden Abyss,80.0,7.5
12570,Uncharted: Legacy of Thieves Collection,88.0,4.7
12571,Uncharted: The Lost Legacy,84.0,8.0
12572,Uncharted: The Nathan Drake Collection,86.0,8.6
12573,Uncommon Valor: Campaign for the South Pacific,79.0,7.5
12574,Undead Bowling,61.0,6.5
12575,Undead Knights,63.0,8.4
12576,Under Defeat HD,72.0,6.8
12577,Under Night In-Birth Exe:Late,80.5,8.15
12578,Under Night In-Birth Exe:Late[cl-r],80.0,6.4
12579,Under Night In-Birth Exe:Late[st],78.0,8.825
12580,Under Siege,69.0,7.1
12581,Under the Skin,55.0,7.3
12582,UnderMine,78.0,7.199999999999999
12583,Underground,67.0,7.6
12584,Underhero,77.5,7.550000000000001
12585,Underrail,72.0,7.8
12586,Undertale,92.0,7.6
12587,Undertow,76.0,7.6
12588,Underworld Ascendant,37.0,3.233333333333333
12589,Undungeon,66.0,2.0
12590,Unearthed: Trail of Ibn Battuta,11.0,2.95
12591,Unearthing Mars,51.0,4.1
12592,Unepic,70.25,7.08
12593,Unforeseen Incidents,80.0,7.3
12594,Unheard,72.0,7.9
12595,Unholy Heights,71.0,6.0
12596,Unit 13,71.0,7.0
12597,Unit 4,76.0,7.099999999999999
12598,Unity of Command,84.0,7.2
12599,Unity of Command II,88.0,7.6
12600,Universal Combat,54.0,2.6
12601,Universal Combat: A World Apart,48.0,3.8
12602,Universal Studios Theme Parks Adventure,39.0,3.2
12603,Universe Sandbox,83.0,7.2
12604,Universe at War: Earth Assault,71.5,8.5
12605,Unlimited Saga,45.0,4.7
12606,Unmechanical,74.0,7.7
12607,Unmechanical: Extended Edition,70.5,6.7
12608,Uno,69.66666666666667,6.966666666666667
12609,Uno Rush,77.0,7.2
12610,Unpacking,82.5,7.449999999999999
12611,Unrailed!,77.0,7.400000000000001
12612,Unravel,78.0,7.933333333333333
12613,Unravel Two,78.0,7.233333333333333
12614,Unreal Championship,83.0,8.2
12615,Unreal Championship 2: The Liandri Conflict,85.0,8.2
12616,Unreal II: The Awakening,69.5,6.05
12617,Unreal Tournament,83.5,7.9
12618,Unreal Tournament (1999),92.0,9.0
12619,Unreal Tournament 2003,86.0,7.8
12620,Unreal Tournament 2004,93.0,8.8
12621,Unreal Tournament III,83.66666666666667,7.733333333333333
12622,Unrest,65.0,6.1
12623,Unruly Heroes,77.66666666666667,6.433333333333334
12624,Unsighted,84.0,7.3999999999999995
12625,Unsolved Crimes,66.0,8.3
12626,Unstoppable Gorg,73.0,6.7
12627,Until Dawn,79.0,8.3
12628,Until Dawn: Rush of Blood,72.0,7.9
12629,Until You Fall,86.0,6.949999999999999
12630,Untitled Goose Game,80.0,7.166666666666667
12631,Unto The End,70.33333333333333,5.3
12632,Untold Legends: Brotherhood of the Blade,68.0,7.9
12633,Untold Legends: Dark Kingdom,58.0,6.8
12634,Untold Legends: The Warrior's Code,65.0,8.3
12635,Unusual Findings,68.5,7.75
12636,Uplink: Hacker Elite,75.0,8.2
12637,Urban Chaos,52.0,7.6
12638,Urban Chaos: Riot Response,72.5,8.350000000000001
12639,Urban Empire,62.0,5.3
12640,Urban Reign,60.0,8.7
12641,Urban Trial Freestyle,64.25,6.95
12642,Urban Trial Freestyle 2,67.0,6.3
12643,Urban Yeti!,67.0,7.8
12644,Uru: Ages Beyond Myst,79.0,7.2
12645,Uru: The Path of the Shell,72.0,7.0
12646,Utawarerumono Zan,59.0,3.8
12647,Utawarerumono: Mask of Deception,74.0,8.633333333333333
12648,Utawarerumono: Mask of Truth,75.0,9.066666666666668
12649,Utawarerumono: Prelude to the Fallen,76.0,8.866666666666667
12650,Utopia City,23.0,4.0
12651,V-Rally 3,80.0,8.0
12652,V-Rally 4,62.5,5.566666666666666
12653,V.I.P.,33.0,5.2
12654,VA-11 Hall-A,82.0,7.1
12655,VA-11 Hall-A: Cyberpunk Bartender Action,80.0,7.6499999999999995
12656,VESTA,68.0,3.8
12657,VEV: Viva Ex Vivo,50.0,5.6
12658,VIDEOBALL,79.5,7.2
12659,VR Invaders: Complete Edition,68.0,6.4
12660,VR Karts,42.0,5.6
12661,VR Ping Pong,53.0,6.1
12662,VR Ping Pong Pro,55.0,5.3
12663,VVVVVV,82.0,7.5
12664,Vacation Simulator,76.0,5.9
12665,Vader Immortal: A Star Wars VR Series,69.0,6.35
12666,Vader Immortal: Episode I,78.0,6.8
12667,Vader Immortal: Episode II,69.0,7.3
12668,Vader Immortal: Episode III,64.0,4.0
12669,Vagante,77.0,8.3
12670,Vagrant Story,92.0,9.0
12671,Valdis Story: Abyssal City,83.0,7.7
12672,Valentino Rossi The Game,73.66666666666667,6.733333333333333
12673,Valfaris,82.0,7.566666666666666
12674,Valhalla Hills,69.0,7.1
12675,Valhalla Knights,53.0,7.7
12676,Valhalla Knights 2,50.0,5.8
12677,Valhalla Knights 3,48.0,6.9
12678,Valhalla Knights: Eldar Saga,35.0,6.5
12679,Valiant Hearts: The Great War,78.5,8.1
12680,Valkyria Chronicles,85.5,8.45
12681,Valkyria Chronicles 4,83.0,7.8999999999999995
12682,Valkyria Chronicles II,83.0,8.3
12683,Valkyria Chronicles Remastered,84.0,8.2
12684,Valkyria Revolution,55.0,5.066666666666666
12685,Valkyrie Drive: Bhikkhuni,62.5,6.699999999999999
12686,Valkyrie Profile,81.0,8.7
12687,Valkyrie Profile 2: Silmeria,84.0,8.9
12688,Valkyrie Profile: Covenant of the Plume,74.0,7.4
12689,Valkyrie Profile: Lenneth,80.0,8.0
12690,Valley,70.0,7.633333333333333
12691,Valorant,80.0,4.8
12692,Vambrace: Cold Soul,62.5,5.45
12693,Vampire Night,65.0,7.1
12694,Vampire Rain,38.0,3.1
12695,Vampire Rain: Altered Species,30.0,3.8
12696,Vampire Survivors,87.0,7.75
12697,Vampire: The Masquerade - Bloodhunt,75.0,6.6
12698,Vampire: The Masquerade - Bloodlines,80.0,8.9
12699,Vampire: The Masquerade - Coteries of New York,70.0,7.466666666666666
12700,Vampire: The Masquerade - Redemption,74.0,8.3
12701,Vampire: The Masquerade - Shadows of New York,64.0,6.099999999999999
12702,Vampire: The Masquerade - Swansong,66.0,3.1666666666666665
12703,Vampyr,70.66666666666667,7.133333333333333
12704,Van Helsing,53.333333333333336,7.366666666666667
12705,Van Helsing I: Complete Pack,85.0,8.2
12706,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,55.666666666666664,5.333333333333333
12707,Vandal Hearts: Flames of Judgment,69.0,7.550000000000001
12708,Vane,56.0,5.3
12709,Vanguard Bandits,62.0,8.6
12710,Vanguard: Saga of Heroes,68.0,7.1
12711,Vanishing Point,74.0,7.85
12712,Vanquish,80.75,9.26
12713,Vaporum,71.33333333333333,6.266666666666667
12714,Vaporum: Lockdown,68.0,7.400000000000001
12715,Vasara Collection,73.0,7.0
12716,Vector Thrust,57.0,4.9
12717,Vegas Tycoon,76.0,7.4
12718,Velocibox,62.0,6.449999999999999
12719,Velocity,87.0,7.6
12720,Velocity 2X,86.66666666666667,7.175
12721,Velocity Ultra,87.0,7.45
12722,Velvet Assassin,58.5,6.65
12723,Vendetta Online,62.0,6.7
12724,Venetica,50.0,7.133333333333333
12725,Vengeful Guardian: Moonrider,77.0,6.5
12726,Verdun,58.0,6.550000000000001
12727,Vertical Drop Heroes HD,66.5,7.7
12728,Vertiginous Golf,63.0,4.4
12729,Vesper,75.0,7.3
12730,Vessel,81.0,7.35
12731,Vexx,68.0,7.766666666666667
12732,Vicious Circle,58.0,6.3
12733,Victor Vran,76.0,6.666666666666667
12734,Victor Vran: Overkill Edition,77.5,7.066666666666666
12735,Victoria 3,83.0,4.7
12736,Victoria II,75.0,8.3
12737,Victoria II: A House Divided,76.0,8.5
12738,Victoria II: Heart of Darkness,81.0,8.7
12739,Victoria: An Empire Under the Sun,58.0,8.7
12740,Victorious Boxers: Ippo's Road to Glory,75.0,8.0
12741,Victorious Boxers: Revolution,59.0,5.5
12742,Vietcong (2003),74.0,8.6
12743,Vietcong 2,61.0,6.0
12744,Vietcong: Fist Alpha,73.0,7.6
12745,Vietcong: Purple Haze,60.666666666666664,7.0
12746,Vietnam '65,81.0,6.8
12747,Viewtiful Joe,91.5,8.3
12748,Viewtiful Joe 2,85.5,7.85
12749,Viewtiful Joe: Double Trouble!,73.0,7.5
12750,Viewtiful Joe: Red Hot Rumble,62.5,7.0
12751,Vigil: Blood Bitterness,61.0,4.6
12752,Vigil: The Longest Night,75.0,7.6
12753,Vigilante 8: Arcade,58.0,8.2
12754,Vigor,61.0,6.6
12755,Viking Squad,69.0,7.25
12756,Viking: Battle for Asgard,66.0,7.0
12757,Vikings: Wolves of Midgard,65.66666666666667,6.7
12758,Vindictus,76.0,6.9
12759,Violett,61.0,7.0
12760,Virginia,77.0,5.433333333333334
12761,Virgo Vs The Zodiac,80.0,9.0
12762,Viridi,46.0,7.9
12763,Virtua Athlete 2000,61.0,8.0
12764,Virtua Fighter 2,70.0,6.966666666666667
12765,Virtua Fighter 4,94.0,8.0
12766,Virtua Fighter 4: Evolution,93.0,8.7
12767,Virtua Fighter 5,85.0,7.3
12768,Virtua Fighter 5 Final Showdown,81.5,7.050000000000001
12769,Virtua Fighter 5 Online,89.0,7.8
12770,Virtua Fighter 5 Ultimate Showdown,77.0,6.6
12771,Virtua Quest,54.0,6.4
12772,Virtua Striker 2002,58.0,6.6
12773,Virtua Tennis,80.66666666666667,8.450000000000001
12774,Virtua Tennis 2009,70.25,6.625
12775,Virtua Tennis 3,79.66666666666667,7.575
12776,Virtua Tennis 4,67.5,6.925
12777,Virtua Tennis 4: World Tour Edition,77.0,7.9
12778,Virtua Tennis: World Tour,84.0,8.1
12779,VirtuaVerse,75.0,7.7
12780,Virtual Pool 3,82.0,7.3
12781,Virtual-On: Oratorio Tangram Ver.5.66,73.0,8.3
12782,Visage,79.66666666666667,4.766666666666667
12783,Viva Pinata,81.0,7.8
12784,Viva Pinata: Party Animals,56.0,6.4
12785,Viva Pinata: Pocket Paradise,82.0,7.6
12786,Viva Pinata: Trouble in Paradise,82.0,8.1
12787,Voice of Cards: The Beasts of Burden,77.0,5.2
12788,Voice of Cards: The Forsaken Maiden,75.0,5.0
12789,Voice of Cards: The Isle Dragon Roars,71.5,7.1
12790,Void Bastards,78.0,7.3500000000000005
12791,VoidExpanse,59.0,7.1
12792,Volgarr the Viking,76.5,7.05
12793,Voltron: Defender of the Universe,51.0,6.6
12794,Volume,79.0,7.3
12795,Voodoo Dice,61.0,6.45
12796,Voodoo Vince,73.0,8.1
12797,Voodoo Vince Remastered,70.0,5.9
12798,Voodoo Vince: Remastered,63.0,6.8
12799,Vostok Inc.,67.0,6.7
12800,Voyage: Inspired by Jules Verne,71.0,6.9
12801,WAKFU,76.0,5.8
12802,WALL-E,67.0,8.3
12803,WARTILE,70.5,6.8
12804,WASTED: A Post-Apocalyptic Pub Crawler,68.0,7.5
12805,WCW Backstage Assault,48.0,6.0
12806,WE ARE DOOMED,59.5,5.9
12807,WE ARE FOOTBALL,67.0,6.3
12808,WHAT THE GOLF?,83.0,7.8
12809,WRC 10 The Official Game,74.0,3.6
12810,WRC 2: FIA World Rally Championship 2011,64.5,5.7
12811,WRC 3,62.0,7.7
12812,WRC 3: FIA World Rally Championship,62.0,6.7
12813,WRC 4: FIA World Rally Championship,63.0,6.3
12814,WRC 5,65.66666666666667,4.566666666666667
12815,WRC 6: World Rally Championship,66.66666666666667,4.8999999999999995
12816,WRC 7,70.0,6.366666666666667
12817,WRC 8 FIA World Rally Championship,77.33333333333333,5.866666666666667
12818,WRC 9 FIA World Rally Championship,81.33333333333333,5.333333333333333
12819,WRC Generations,77.0,7.2
12820,WRC Powerslide,58.0,6.3
12821,WRC: FIA World Rally Championship,67.0,5.425
12822,WTA Tour Tennis,57.0,8.3
12823,WTF: Work Time Fun,63.0,7.8
12824,WWE '12,72.33333333333333,6.6000000000000005
12825,WWE '13,76.0,7.666666666666667
12826,WWE 2K Battlegrounds,59.0,4.766666666666667
12827,WWE 2K14,74.5,7.65
12828,WWE 2K15,58.6,4.74
12829,WWE 2K16,73.0,6.04
12830,WWE 2K17,66.0,4.959999999999999
12831,WWE 2K18,65.66666666666667,4.533333333333333
12832,WWE 2K19,76.5,5.766666666666667
12833,WWE 2K20,43.666666666666664,1.5333333333333332
12834,WWE 2K22,74.0,5.633333333333333
12835,WWE All Stars,71.8,6.866666666666667
12836,WWE Crush Hour,55.5,6.15
12837,WWE Day of Reckoning,79.0,8.7
12838,WWE Day of Reckoning 2,76.0,6.1
12839,WWE Legends of WrestleMania,70.5,6.4
12840,WWE Raw,54.0,6.6
12841,WWE Raw 2,68.0,7.4
12842,WWE Road to WrestleMania X8,73.0,7.6
12843,WWE SmackDown vs. Raw 2007,79.66666666666667,8.233333333333333
12844,WWE SmackDown vs. Raw 2008,67.33333333333333,7.1000000000000005
12845,WWE SmackDown vs. Raw 2009,74.0,7.266666666666667
12846,WWE SmackDown vs. Raw 2010,78.5,7.983333333333333
12847,WWE SmackDown vs. Raw 2011,73.66666666666667,7.720000000000001
12848,WWE SmackDown! Here Comes the Pain,85.0,8.9
12849,WWE SmackDown! Shut Your Mouth,82.0,8.6
12850,WWE SmackDown! vs. Raw,80.0,8.6
12851,WWE SmackDown! vs. Raw 2006,82.5,8.25
12852,WWE Survivor Series,55.0,8.2
12853,WWE WrestleMania 21,56.0,6.8
12854,WWE WrestleMania X8,64.0,6.9
12855,WWE WrestleMania XIX,76.0,8.7
12856,WWF No Mercy,89.0,8.5
12857,WWF Raw,68.0,5.6
12858,WWF Royal Rumble,66.0,6.4
12859,WWF SmackDown! 2: Know Your Role,90.0,8.4
12860,WWF SmackDown! Just Bring It,76.0,7.3
12861,WWI Tannenberg: Eastern Front,61.0,8.3
12862,WWI: The Great War,57.0,5.8
12863,WWI: Verdun - Western Front,56.0,7.1
12864,WWII Aces,41.0,5.4
12865,WWII Tank Commander,46.0,4.4
12866,Wacky Races: Crash & Dash,40.0,6.1
12867,Waddle Home,57.0,4.3
12868,Wade Hixton's Counter Punch,78.0,8.5
12869,Wailing Heights,70.0,7.0
12870,Wakeboarding HD,63.0,6.8
12871,Wakeboarding Unleashed Featuring Shaun Murray,76.66666666666667,7.65
12872,Waking,47.5,2.8
12873,Waking Mars,79.0,7.7
12874,Wallace & Gromit in Project Zoo,65.33333333333333,3.0666666666666664
12875,"Wallace & Gromit's Grand Adventures, Episode 1: Fright of the Bumblebees",74.5,7.75
12876,"Wallace & Gromit's Grand Adventures, Episode 2: The Last Resort",72.5,7.6
12877,"Wallace & Gromit's Grand Adventures, Episode 3: Muzzled!",73.5,7.4
12878,"Wallace & Gromit's Grand Adventures, Episode 4: The Bogey Man",72.0,7.2
12879,Wallace & Gromit: Curse of the Were-Rabbit,69.0,3.0999999999999996
12880,Walt Disney Pictures Bolt,55.333333333333336,6.2
12881,Walt Disney World Quest: Magical Racing Tour,65.0,8.0
12882,Walt Disney's The Jungle Book: Rhythm N'Groove,56.0,4.6
12883,Wander,28.0,3.3
12884,Wanderer,76.5,8.8
12885,Wanderlust Travel Stories,79.0,8.0
12886,Wandersong,80.5,7.466666666666666
12887,Wanted: A Wild Western Adventure,66.0,7.0
12888,Wanted: Dead,58.0,6.8
12889,Wanted: Weapons of Fate,61.666666666666664,7.1000000000000005
12890,War Front: Turning Point,73.0,7.8
12891,War Mongrels,68.0,4.8
12892,War Rock,53.0,5.5
12893,War Tech Fighters,65.0,7.233333333333333
12894,War Thunder,79.0,4.8
12895,War World,45.0,7.7
12896,War World: Tactical Combat,74.0,7.5
12897,War for the Overworld,65.0,7.8
12898,War of the Monsters,80.0,7.75
12899,War of the Roses,73.0,5.8
12900,War of the Vikings,62.0,6.2
12901,"War, the Game",65.0,7.3
12902,WarBirds III Fighter Pilot Academy,78.0,6.3
12903,WarTech: Senko no Ronde,60.0,6.1
12904,Warcraft III: Reforged,59.0,0.6
12905,Warcraft III: Reign of Chaos,92.0,9.2
12906,Warcraft III: The Frozen Throne,88.0,9.2
12907,Warden: Melody of the Undergrowth,59.0,4.8
12908,Warface,61.0,4.75
12909,Warface: Breakout,66.0,7.35
12910,Warframe,65.0,7.366666666666666
12911,Wargame Construction Set III: Age of Rifles 1846-1905,80.0,6.3
12912,Wargame: AirLand Battle,80.0,8.1
12913,Wargame: European Escalation,81.0,8.2
12914,Wargame: Red Dragon,78.0,7.9
12915,Wargroove,82.33333333333333,5.733333333333333
12916,"Warhammer 40,000: Armageddon",68.0,6.7
12917,"Warhammer 40,000: Battlesector",72.0,7.95
12918,"Warhammer 40,000: Chaos Gate - Daemonhunters",81.0,7.2
12919,"Warhammer 40,000: Darktide",74.0,4.7
12920,"Warhammer 40,000: Dawn of War",86.0,8.7
12921,"Warhammer 40,000: Dawn of War - Dark Crusade",87.0,8.8
12922,"Warhammer 40,000: Dawn of War - Soulstorm",73.0,8.2
12923,"Warhammer 40,000: Dawn of War - Winter Assault",85.0,8.4
12924,"Warhammer 40,000: Dawn of War II",85.0,8.1
12925,"Warhammer 40,000: Dawn of War II - Chaos Rising",84.0,8.6
12926,"Warhammer 40,000: Dawn of War II - Retribution",80.0,7.7
12927,"Warhammer 40,000: Dawn of War III",77.0,4.6
12928,"Warhammer 40,000: Deathwatch - Enhanced Edition",74.0,7.2
12929,"Warhammer 40,000: Eternal Crusade",52.0,4.7
12930,"Warhammer 40,000: Fire Warrior",55.5,7.6
12931,"Warhammer 40,000: Gladius - Relics of War",71.0,7.4
12932,"Warhammer 40,000: Inquisitor - Martyr",67.66666666666667,6.033333333333334
12933,"Warhammer 40,000: Kill Team",66.0,6.3
12934,"Warhammer 40,000: Mechanicus",74.66666666666667,7.7
12935,"Warhammer 40,000: Regicide",72.0,7.6
12936,"Warhammer 40,000: Sanctus Reach",69.0,6.9
12937,"Warhammer 40,000: Space Marine",73.33333333333333,7.6000000000000005
12938,"Warhammer 40,000: Space Wolf",54.0,7.3
12939,"Warhammer 40,000: Squad Command",62.0,8.2
12940,"Warhammer 40,000: Storm of Vengeance",33.0,1.3
12941,Warhammer Age of Sigmar: Storm Ground,62.5,4.3999999999999995
12942,Warhammer Online: Age of Reckoning,86.0,7.9
12943,Warhammer Quest,55.0,2.7000000000000006
12944,Warhammer: Battle March,55.0,7.0
12945,Warhammer: Battle for Atluma,55.0,7.0
12946,Warhammer: Chaosbane,68.33333333333333,4.8
12947,Warhammer: End Times - Vermintide,76.33333333333333,6.733333333333333
12948,Warhammer: Mark of Chaos,73.0,7.1
12949,Warhammer: Mark of Chaos - Battle March,65.0,7.1
12950,Warhammer: Vermintide 2,82.0,7.0
12951,Warhawk,84.0,8.2
12952,Warhawk - Operation: Broken Mirror,83.0,8.0
12953,Warhawk - Operation: Fallen Star,83.0,7.9
12954,Wario Land 4,88.0,8.7
12955,Wario Land: Shake It!,78.0,8.5
12956,Wario World,71.0,7.6
12957,Wario: Master of Disguise,60.0,7.4
12958,WarioWare D.I.Y.,82.0,8.2
12959,WarioWare D.I.Y. Showcase,73.0,8.4
12960,WarioWare Gold,78.0,8.2
12961,"WarioWare, Inc.: Mega Microgame$!",89.0,8.6
12962,"WarioWare, Inc.: Mega Party Game$!",76.0,8.0
12963,WarioWare: Smooth Moves,83.0,7.6
12964,WarioWare: Snapped!,53.0,3.7
12965,WarioWare: Touched!,81.0,8.2
12966,WarioWare: Twisted!,88.0,8.8
12967,Warlander,65.0,8.5
12968,Warlock 2: The Exiled,73.0,7.1
12969,Warlock: Master of the Arcane,71.0,7.9
12970,Warlords Battlecry,82.0,7.7
12971,Warlords Battlecry II,82.0,8.4
12972,Warlords Battlecry III,73.0,8.5
