,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,metascore,userscore
11196,Football Manager Live,Sports,Sega,0.0,0.01,0.0,0.0,0.01,82.0,3.1
11197,Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11198,Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita,Role-Playing,Nippon Ichi Software,0.0,0.0,0.01,0.0,0.01,,
11199,Daiya no Kuni no Alice: Wonderful Mirror World,Adventure,Quinrose,0.0,0.0,0.01,0.0,0.01,,
11200,Bunmei Kaika: Aoiza Ibunroku Saien,Action,FuRyu,0.0,0.0,0.01,0.0,0.01,,
11201,New Interpretation Stranger of Sword City,Role-Playing,Experience Inc.,0.0,0.0,0.01,0.0,0.01,,
11202,Moto Racer Advance,Racing,Ubisoft,0.01,0.0,0.0,0.0,0.01,,
11203,Datenshi no Amai Yuuwaku x Kaikan Phrase,Adventure,FuRyu,0.0,0.0,0.01,0.0,0.01,,
11204,Original Frisbee Disc Sports: Ultimate & Golf,Action,"Destination Software, Inc",0.01,0.0,0.0,0.0,0.01,,
11205,Hakuouki: Shinsengumi Kitan,Adventure,Unknown,0.01,0.0,0.0,0.0,0.01,,
11206,Unreal Tournament 2003,Shooter,Atari,0.0,0.01,0.0,0.0,0.01,86.0,7.8
11207,Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,Misc,Paon,0.0,0.0,0.01,0.0,0.01,,
11208,Bullet Soul: Tama Tamashii,Shooter,5pb,0.0,0.0,0.01,0.0,0.01,,
11209,Mamoru-kun wa Norowarete Shimatta!,Shooter,G.Rev,0.0,0.0,0.01,0.0,0.01,,
11210,Builder's Block,Strategy,EON Digital Entertainment,0.01,0.0,0.0,0.0,0.01,,
11211,Real Crimes: The Unicorn Killer,Puzzle,Unknown,0.0,0.01,0.0,0.0,0.01,,
11212,Chokkan! Asonde Relaxuma,Action,Rocket Company,0.0,0.0,0.01,0.0,0.01,,
11213,Rave Master: Special Attack Force!,Fighting,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,,
11214,Grisaia no Kajitsu: La Fruit de la Grisaia,Adventure,Prototype,0.0,0.0,0.01,0.0,0.01,,
11215,SoulCalibur Legends (JP sales),Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11216,Football Manager 2005,Sports,Sega,0.0,0.01,0.0,0.0,0.01,,
11217,Dance with Devils,Action,Unknown,0.0,0.0,0.01,0.0,0.01,,
11218,Mahjong Taikai IV,Misc,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,,
11219,DoDonPachi Daifukkatsu: Black Label,Shooter,Cave,0.0,0.0,0.01,0.0,0.01,,
11220,Ultraman Fighting Evolution 0,Fighting,Banpresto,0.0,0.0,0.01,0.0,0.01,,
11221,Mahou Sensei Negima!? Neo-Pactio Fight!!,Fighting,Marvelous Interactive,0.0,0.0,0.01,0.0,0.01,,
11222,One Piece: Daikaizoku Coliseum,Fighting,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11223,Ultraman Fighting Evolution 3,Fighting,Banpresto,0.0,0.0,0.01,0.0,0.01,,
11224,Style Book: Cinnamoroll,Misc,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11225,DoDonPachi Saidaioujou,Shooter,Cave,0.0,0.0,0.01,0.0,0.01,,
11226,Idol Janshi Suchie-Pai IV,Misc,Jaleco,0.0,0.0,0.01,0.0,0.01,,
11227,Bust-A-Move 3000,Puzzle,Ubisoft,0.01,0.0,0.0,0.0,0.01,,
11228,Umihara Kawase Jun: Second Edition Kanzenban,Puzzle,Genterprise,0.0,0.0,0.01,0.0,0.01,,
11229,Umineko no Naku Koro ni Portable 1,Adventure,Alchemist,0.0,0.0,0.01,0.0,0.01,,
11230,Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX,Adventure,Datam Polystar,0.0,0.0,0.01,0.0,0.01,,
11231,Sora no Otoshimono: DokiDoki Summer Vacation,Adventure,Kadokawa Shoten,0.0,0.0,0.01,0.0,0.01,,
11232,Sugar + Spice! Anoko no Suteki na Nanimokamo,Adventure,Alchemist,0.0,0.0,0.01,0.0,0.01,,
11233,Onigokko! Portable,Adventure,Alchemist,0.0,0.0,0.01,0.0,0.01,,
11234,Instant Brain,Adventure,Cave,0.0,0.0,0.01,0.0,0.01,,
11235,Chameleon: To Dye For!,Puzzle,505 Games,0.01,0.0,0.0,0.0,0.01,,
11236,Icewind Dale II,Role-Playing,Interplay,0.0,0.01,0.0,0.0,0.01,83.0,8.4
11237,H2O+: Footprints in the Sand,Adventure,Kadokawa Shoten,0.0,0.0,0.01,0.0,0.01,,
11238,Championship Manager 2010,Sports,Eidos Interactive,0.0,0.01,0.0,0.0,0.01,,
11239,Summer Athletics,Sports,DTP Entertainment,0.0,0.01,0.0,0.0,0.01,,
11240,Legoland,Action,LEGO Media,0.0,0.01,0.0,0.0,0.01,,
11241,Major Dream: Major Wii Nagero! Gyroball!!,Sports,Takara Tomy,0.0,0.0,0.01,0.0,0.01,,
11242,PC Engine Best Collention: Ginga Ojousama Densetsu Collection,Adventure,Hudson Soft,0.0,0.0,0.01,0.0,0.01,,
11243,Jan Sangoku Musou,Misc,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,,
11244,Republique,Action,Nippon Ichi Software,0.0,0.01,0.01,0.0,0.01,72.0,5.9
11245,San-X: Chara Sagashi Land,Action,MTO,0.0,0.0,0.01,0.0,0.01,,
11246,Blackthorne,Action,Activision,0.01,0.0,0.0,0.0,0.01,67.0,7.6
11247,Hi Hi Puffy AmiYumi: The Genie & the Amp,Action,D3Publisher,0.01,0.0,0.0,0.0,0.01,52.0,7.2
11248,Jinsei Game Q DS: Shouwa no Dekigoto,Misc,Takara Tomy,0.0,0.0,0.01,0.0,0.01,,
11249,Goku Makaimura Kai,Platform,Capcom,0.0,0.0,0.01,0.0,0.01,,
11250,Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box,Simulation,Konami Digital Entertainment,0.0,0.0,0.01,0.0,0.01,,
11251,Black Cat,Action,Capcom,0.0,0.0,0.01,0.0,0.01,,
11252,Scarlett: Nichijou no Kyoukaisen,Adventure,Kadokawa Shoten,0.0,0.0,0.01,0.0,0.01,,
11253,The Wild West,Action,Majesco Entertainment,0.01,0.0,0.0,0.0,0.01,,
11254,Satomi Hakkenden: Hachi Tamanoki,Adventure,Quinrose,0.0,0.0,0.01,0.0,0.01,,
11255,Dragon Zakura DS,Misc,Electronic Arts,0.0,0.0,0.01,0.0,0.01,,
11256,Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns,Adventure,Marvelous Interactive,0.0,0.0,0.01,0.0,0.01,,
11257,Sangoku Koi Senki: Omoide Gaeshi - CS Edition,Adventure,Prototype,0.0,0.0,0.01,0.0,0.01,,
11258,Hospital Tycoon,Strategy,Codemasters,0.0,0.01,0.0,0.0,0.01,51.0,4.2
11259,San-X Character Channel: All-Star Daishuugou!,Action,MTO,0.0,0.0,0.01,0.0,0.01,,
11260,Help Wanted: 50 Wacky Jobs (jp sales),Simulation,Hudson Soft,0.0,0.01,0.01,0.0,0.01,,
11261,Wiffle Ball Advance,Sports,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01,,
11262,Karnaaj Rally,Racing,Jaleco,0.01,0.0,0.0,0.0,0.01,81.0,7.0
11263,Akatsuki no Amaneka to Aoi Kyojin,Strategy,CyberFront,0.0,0.0,0.01,0.0,0.01,,
11264,Hoshizora no Comic Garden,Adventure,D3Publisher,0.0,0.0,0.01,0.0,0.01,,
11265,Dragon's Dogma Online: Season 2,Action,Capcom,0.0,0.0,0.01,0.0,0.01,,
11266,Romeo Vs. Juliet,Adventure,Quinrose,0.0,0.0,0.01,0.0,0.01,,
11267,End of Nations,Strategy,Trion Worlds,0.01,0.0,0.0,0.0,0.01,,
11268,The Humans: Meet the Ancestors!,Puzzle,Deep Silver,0.01,0.0,0.0,0.0,0.01,,
11269,Kao the Kangaroo,Platform,Titus,0.01,0.0,0.0,0.0,0.01,69.5,7.800000000000001
11270,Rondo of Swords (jp sales),Role-Playing,Success,0.0,0.0,0.01,0.0,0.01,,
11271,Mezase!! Tsuri Master DS,Sports,Hudson Soft,0.0,0.0,0.01,0.0,0.01,,
11272,Planet Monsters,Action,Titus,0.01,0.0,0.0,0.0,0.01,,
11273,Hoshigami: Ruining Blue Earth Remix,Role-Playing,505 Games,0.0,0.0,0.01,0.0,0.01,55.0,6.9
11274,The Eye of Judgment: Legends,Strategy,Sony Computer Entertainment,0.0,0.0,0.01,0.0,0.01,69.0,7.8
11275,Theatre Of War,Strategy,Kalypso Media,0.0,0.01,0.0,0.0,0.01,,
11276,Deus Ex,Role-Playing,Eidos Interactive,0.0,0.01,0.0,0.0,0.01,90.0,9.2
11277,Dragon Quest X: All in One Package,Role-Playing,Square Enix,0.0,0.0,0.01,0.0,0.01,,
11278,Vitamin Y,Adventure,D3Publisher,0.0,0.0,0.01,0.0,0.01,,
11279,Seisou no Amazones,Role-Playing,Arc System Works,0.0,0.0,0.01,0.0,0.01,,
11280,Dragon Ball Z for Kinect,Fighting,Namco Bandai Games,0.01,0.0,0.0,0.0,0.01,49.0,2.2
11281,Game Book DS: Sword World 2.0,Role-Playing,Broccoli,0.0,0.0,0.01,0.0,0.01,,
11282,Meru Purana,Strategy,Gust,0.0,0.0,0.01,0.0,0.01,,
11283,Crossroad Crisis,Puzzle,Success,0.01,0.0,0.0,0.0,0.01,,
11284,Thunder Alley,Racing,XS Games,0.01,0.0,0.0,0.0,0.01,23.0,2.2
11285,God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11286,Kenka Banchou Portable,Action,Spike,0.0,0.0,0.01,0.0,0.01,,
11287,Sega Golf Club: Miyazato San Kyoudai Naizou,Sports,Sega,0.0,0.0,0.01,0.0,0.01,,
11288,Blazer Drive,Role-Playing,Sega,0.0,0.0,0.01,0.0,0.01,,
11289,The Cages: Pro Style Batting Practice,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,,
11290,Hot Wheels: Stunt Track Challenge / World Race,Racing,"Destination Software, Inc",0.01,0.0,0.0,0.0,0.01,,
11291,Rock N' Roll Racing,Racing,Interplay,0.0,0.0,0.01,0.0,0.01,,
11292,Voodoo Chronicles: First Sign,Adventure,ValuSoft,0.01,0.0,0.0,0.0,0.01,,
11293,Diary Girl,Misc,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,,
11294,Cross Edge Dash,Role-Playing,Compile Heart,0.0,0.0,0.01,0.0,0.01,,
11295,God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11296,Secret Game Portable,Adventure,Yeti,0.0,0.0,0.01,0.0,0.01,,
11297,God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,Misc,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11298,Duel Masters: Shadow of the Code,Misc,Atari,0.01,0.0,0.0,0.0,0.01,,
11299,Duel Love: Koisuru Otome wa Shouri no Megami,Adventure,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11300,Command & Conquer Renegade,Shooter,Electronic Arts,0.0,0.01,0.0,0.0,0.01,,
11301,Pilot Academy,Simulation,Rising Star Games,0.0,0.01,0.0,0.0,0.01,,
11302,Moe Moe 2-Ji Daisenryaku 2,Strategy,System Soft,0.0,0.0,0.01,0.0,0.01,,
11303,Empire Deluxe,Strategy,New World Computing,0.01,0.0,0.0,0.0,0.01,,
11304,WinBack 2: Project Poseidon,Shooter,Tecmo Koei,0.01,0.01,0.0,0.0,0.01,,
11305,Golden Time: Vivid Memories,Adventure,ASCII Media Works,0.0,0.0,0.01,0.0,0.01,,
11306,Samurai Shodown: Warrios Rage,Fighting,SNK,0.01,0.0,0.0,0.0,0.01,,
11307,Samurai Shodown Anthology (JP sales),Fighting,Ignition Entertainment,0.0,0.0,0.01,0.0,0.01,,
11308,Homeworld Remastered Collection,Strategy,Unknown,0.0,0.01,0.0,0.0,0.01,86.0,8.2
11309,Hirameki Action: Chibikko Wagyan no Daiki na Bouken,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11310,Coronation Street: The Mystery of the Missing Hotpot Recipe,Adventure,Avanquest,0.0,0.01,0.0,0.0,0.01,,
11311,Best Of Tests,Puzzle,Conspiracy Entertainment,0.01,0.0,0.0,0.0,0.01,,
11312,Miyako: Awayuki no Utage,Action,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11313,STORM: Frontline Nation,Strategy,Unknown,0.0,0.01,0.0,0.0,0.01,,
11314,Cosmetic Paradise: Make no Kiseki,Misc,Global A Entertainment,0.0,0.0,0.01,0.0,0.01,,
11315,Wand of Fortune,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11316,K-1 Grand Prix,Fighting,Jaleco,0.01,0.01,0.0,0.0,0.01,,
11317,Coven and Labyrinth of Refrain,Action,Nippon Ichi Software,0.0,0.0,0.01,0.0,0.01,,
11318,Densetsu no Yuusha no Densetsu: Legendary Saga,Role-Playing,Kadokawa Shoten,0.0,0.0,0.01,0.0,0.01,,
11319,Wand of Fortune Portable,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11320,Mini Desktop Racing,Racing,Popcorn Arcade,0.01,0.0,0.0,0.0,0.01,,
11321,Wand of Fortune R,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11322,Wand of Fortune: Mirai e no Prologue,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11323,Wand of Fortune: Mirai e no Prologue Portable,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11324,Dengeki Gakuen RPG: Cross of Venus Special,Role-Playing,ASCII Media Works,0.0,0.0,0.01,0.0,0.01,,
11325,Battle Worlds: Kronos,Strategy,Nordic Games,0.0,0.01,0.0,0.0,0.01,66.0,6.066666666666666
11326,Poker for Dummies,Misc,Electronic Arts,0.0,0.01,0.0,0.0,0.01,,
11327,Demon Gaze 2,Role-Playing,Experience Inc.,0.0,0.0,0.01,0.0,0.01,,
11328,Minna no Conveni,Simulation,Taito,0.0,0.0,0.01,0.0,0.01,,
11329,Gakuen Hetalia,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11330,BattleForge,Strategy,Electronic Arts,0.0,0.01,0.0,0.0,0.01,75.0,7.1
11331,War for the Overworld,Strategy,Unknown,0.0,0.01,0.0,0.0,0.01,65.0,7.8
11332,S.Y.K: Shinsetsu Saiyuuki,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11333,Junjou Romanchika: Koi no Doki Doki Daisakusen,Adventure,Marvelous Interactive,0.0,0.0,0.01,0.0,0.01,,
11334,S.Y.K: Shinsetsu Saiyuuki Portable,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11335,Hitotsu Tobashi Renai V,Adventure,Kaga Create,0.0,0.0,0.01,0.0,0.01,,
11336,Juggler DS,Misc,Commseed,0.0,0.0,0.01,0.0,0.01,,
11337,Himawari: Pebble in the Sky Portable,Adventure,Kadokawa Shoten,0.0,0.0,0.01,0.0,0.01,,
11338,Aladdin Magic Racer,Racing,Big Ben Interactive,0.01,0.0,0.0,0.0,0.01,,
11339,Kaitou Joker: Toki o Koeru Kaitou to Ushinawareta Houseki,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11340,The Ultimate Battle of the Sexes,Misc,DTP Entertainment,0.01,0.01,0.0,0.0,0.01,,
11341,The Treasures of Mystery Island 3 Pack - Save Mystery Island!,Puzzle,Unknown,0.01,0.0,0.0,0.0,0.01,,
11342,Kanokon: Esuii,Adventure,5pb,0.0,0.0,0.01,0.0,0.01,,
11343,"Horse Life 4: My Horse, My Friend, My Champion",Action,Unknown,0.0,0.01,0.0,0.0,0.01,,
11344,Binary Star,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11345,The Train Giant,Strategy,Ascaron Entertainment,0.0,0.01,0.0,0.0,0.01,,
11346,Root Double: Before Crime After Days,Action,Yeti,0.0,0.0,0.01,0.0,0.01,,
11347,Wedding Planner: Dream Weddings Guaranteed,Simulation,DTP Entertainment,0.0,0.01,0.0,0.0,0.01,,
11348,Kana: Imouto,Adventure,CyberFront,0.0,0.0,0.01,0.0,0.01,,
11349,Plushees,Simulation,Destineer,0.01,0.0,0.0,0.0,0.01,,
11350,Kamigami no Asobi InFinite,Adventure,Broccoli,0.0,0.0,0.01,0.0,0.01,,
11351,Alfa Romeo Racing Italiano,Racing,Black Bean Games,0.01,0.01,0.0,0.0,0.01,,
11352,Dramatical Murder Re:code,Adventure,Nitroplus,0.0,0.0,0.01,0.0,0.01,,
11353,Rosario to Vampire: Tanabata no Miss Youkai Gakuen,Adventure,Capcom,0.0,0.0,0.01,0.0,0.01,,
11354,Sakura Sakura: Haru Urara,Adventure,GN Software,0.0,0.0,0.01,0.0,0.01,,
11355,We Sing 80s,Misc,Nordic Games,0.0,0.01,0.0,0.0,0.01,,
11356,"Sakigake!! Otokojuku - Nihon yo, Kore ga Otoko Dearu!",Fighting,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11357,Routes PE,Adventure,Aqua Plus,0.0,0.0,0.01,0.0,0.01,,
11358,Destiny Links,Role-Playing,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11359,The Land Before Time: Into the Mysterious Beyond,Platform,Game Factory,0.01,0.0,0.0,0.0,0.01,,
11360,Saint Seiya Omega: Ultimate Cosmo,Fighting,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11361,Kamaitachi no Yoru 2: Tokubetsu Hen,Adventure,ChunSoft,0.0,0.0,0.01,0.0,0.01,,
11362,Rozen Maiden: Gebetgarten,Fighting,Taito,0.0,0.0,0.01,0.0,0.01,,
11363,Wade Hixton's Counter Punch,Sports,"Destination Software, Inc",0.01,0.0,0.0,0.0,0.01,78.0,8.5
11364,Hiiro no Kakera: Shin Tamayori Hime Denshou,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11365,Hiiro no Kakera: Shin Tamayori Hime Denshou Portable,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11366,Kaitou Rousseau,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11367,The Amazing Spider-Man (DS & Mobile Versions),Action,Eidos Interactive,0.0,0.01,0.0,0.0,0.01,,
11368,G1 Jockey 4 2008,Sports,Tecmo Koei,0.0,0.01,0.0,0.0,0.01,,
11369,XI Coliseum,Puzzle,Sony Computer Entertainment,0.0,0.0,0.01,0.0,0.01,,
11370,Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,Misc,Hackberry,0.0,0.0,0.01,0.0,0.01,,
11371,"Element Girl: Love, Fashion and Friends",Adventure,DTP Entertainment,0.0,0.01,0.0,0.0,0.01,,
11372,Driving Simulator 2011,Racing,Unknown,0.0,0.01,0.0,0.0,0.01,,
11373,Worms 2,Strategy,Microprose,0.0,0.01,0.0,0.0,0.01,,
11374,Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable,Adventure,CyberFront,0.0,0.0,0.01,0.0,0.01,,
11375,Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable,Adventure,CyberFront,0.0,0.0,0.01,0.0,0.01,,
11376,Element Hunter,Role-Playing,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11377,Shinseiki Evangelion: Battle Orchestra Portable,Fighting,Broccoli,0.0,0.0,0.01,0.0,0.01,,
11378,Victory Spike,Sports,Imagineer,0.0,0.0,0.01,0.0,0.01,,
11379,Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales),Shooter,Ubisoft,0.0,0.0,0.01,0.0,0.01,,
11380,Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,
11381,Gardening Guide: How to get Green Fingers,Misc,Mindscape,0.0,0.01,0.0,0.0,0.01,,
11382,"Shinobi, Koi Utsutsu: Setsugetsuka Koi Emaki",Action,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11383,Shinobi Koutsutsu,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11384,Shinigami to Shoujo,Adventure,Takuyo,0.0,0.0,0.01,0.0,0.01,,
11385,Sekirei: Mirai Kara no Okurimono,Adventure,Alchemist,0.0,0.0,0.01,0.0,0.01,,
11386,Goat Simulator,Simulation,Koch Media,0.0,0.01,0.0,0.0,0.01,57.666666666666664,6.18
11387,Princess Arthur,Misc,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11388,Bomberman (jp sales),Puzzle,Konami Digital Entertainment,0.0,0.0,0.01,0.0,0.01,,
11389,Shin Sangoku Musou 4 Special,Action,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,,
11390,Gobliiins 4,Adventure,Kalypso Media,0.0,0.01,0.0,0.0,0.01,,
11391,Fullmetal Alchemist: Prince of the Dawn,Adventure,Square Enix,0.0,0.0,0.01,0.0,0.01,,
11392,Fullmetal Alchemist: Trading Card Game,Misc,Destineer,0.01,0.0,0.0,0.0,0.01,61.0,7.5
11393,Palais de Reine,Strategy,Interchannel-Holon,0.0,0.0,0.01,0.0,0.01,,
11394,King's Bounty: Armored Princess,Role-Playing,1C Company,0.0,0.01,0.0,0.0,0.01,82.0,8.6
11395,King of Fighters 2002: Unlimited Match Tougeki Ver.,Fighting,SNK Playmore,0.0,0.0,0.01,0.0,0.01,,
11396,Fab 5 Soccer,Sports,Destineer,0.01,0.0,0.0,0.0,0.01,,
11397,Furious Karting,Racing,Atari,0.01,0.0,0.0,0.0,0.01,,
11398,Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu,Adventure,Arc System Works,0.0,0.0,0.01,0.0,0.01,,
11399,Hyakka Yakou,Action,Unknown,0.0,0.0,0.01,0.0,0.01,,
11400,Rewrite,Adventure,Prototype,0.0,0.0,0.01,0.0,0.01,,
11401,Pro Angler Moves,Sports,"Interworks Unlimited, Inc.",0.01,0.0,0.0,0.0,0.01,,
11402,Bookworm Deluxe,Puzzle,PopCap Games,0.01,0.0,0.0,0.0,0.01,,
11403,Resident Evil 5 HD,Action,Capcom,0.01,0.0,0.0,0.0,0.01,,
11404,PGA European Tour,Sports,Infogrames,0.01,0.0,0.0,0.0,0.01,58.0,7.2
11405,Monster Rancher Advance 2,Simulation,Tecmo Koei,0.01,0.0,0.0,0.0,0.01,79.0,8.7
11406,Eiyuu Densetsu: Sora no Kiseki Material Collection Portable,Role-Playing,Falcom Corporation,0.0,0.0,0.01,0.0,0.01,,
11407,Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!,Action,Broccoli,0.0,0.0,0.01,0.0,0.01,,
11408,Aa Megami-samaa,Adventure,Marvelous Interactive,0.0,0.0,0.01,0.0,0.01,,
11409,DJ Max Technika Tune,Misc,CyberFront,0.0,0.0,0.01,0.0,0.01,,
11410,Doraemon Wii: Himitsu Douguou Ketteisen!,Misc,Sega,0.0,0.0,0.01,0.0,0.01,,
11411,Azure Striker Gunvolt: Striker Pack,Action,Inti Creates,0.0,0.0,0.01,0.0,0.01,,
11412,Vanark,Shooter,Jaleco,0.01,0.01,0.0,0.0,0.01,,
11413,Jam Sessions: Sing and Play Guitar (jp sales),Misc,Ubisoft,0.0,0.0,0.01,0.0,0.01,,
11414,Dynasty Warriors: Eiketsuden,Action,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,,
11415,Naxat Soft Reachmania Vol. 1: CR Galaxy Angel,Misc,Naxat Soft,0.0,0.0,0.01,0.0,0.01,,
11416,Death Connection Portable,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11417,Act of Aggression,Strategy,Focus Home Interactive,0.0,0.01,0.0,0.0,0.01,71.0,7.1
11418,Natsuzora no Monologue,Adventure,Otomate,0.0,0.0,0.01,0.0,0.01,,
11419,Shorts,Platform,Unknown,0.01,0.0,0.0,0.0,0.01,,
11420,Know How 2,Puzzle,7G//AMES,0.0,0.01,0.0,0.0,0.01,,
11421,Resistance Dual Pack,Shooter,Sony Computer Entertainment,0.0,0.01,0.0,0.0,0.01,,
11422,Tactics Layer: Ritina Guard Senki,Strategy,D3Publisher,0.0,0.0,0.01,0.0,0.01,,
11423,National Geographic Panda (JP sales),Simulation,Ubisoft,0.0,0.0,0.01,0.0,0.01,,
11424,Shitsuji ga Aruji o Erabu Toki,Adventure,Unknown,0.0,0.0,0.01,0.0,0.01,,
11425,Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku,Adventure,Russel,0.0,0.0,0.01,0.0,0.01,,
11426,"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",Misc,Media Entertainment,0.0,0.0,0.01,0.0,0.01,,
11427,Hyakki Yagyou Kaidan Romance,Action,Quinrose,0.0,0.0,0.01,0.0,0.01,,
11428,Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11429,Knights in the Nightmare: DHE Series Special Pack,Role-Playing,Sting,0.0,0.0,0.01,0.0,0.01,,
11430,Tantei Jinguuji Saburo: Hai to Diamond,Adventure,Arc System Works,0.0,0.0,0.01,0.0,0.01,,
11431,Double Sequence: The Q-Virus Invasion,Puzzle,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01,,
11432,Games Around the World,Misc,Zoo Games,0.01,0.0,0.0,0.0,0.01,,
11433,Hotel Giant DS,Simulation,Nobilis,0.0,0.01,0.0,0.0,0.01,,
11434,Period Cube: Torikago no Amadeus,Action,Idea Factory,0.0,0.0,0.01,0.0,0.01,,
11435,Time Leap,Adventure,Prototype,0.0,0.0,0.01,0.0,0.01,,
11436,"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!",Sports,Konami Digital Entertainment,0.0,0.0,0.01,0.0,0.01,,
11437,Dungeons & Dragons: Neverwinter Nights - Complete,Misc,Atari,0.01,0.0,0.0,0.0,0.01,,
11438,Bakumatsu Koihana: Shinsengumi DS,Adventure,D3Publisher,0.0,0.0,0.01,0.0,0.01,,
11439,Colin McRae Rally 2005 plus,Racing,Codemasters,0.0,0.0,0.01,0.0,0.01,,
11440,Woody Woodpecker in Crazy Castle 5,Platform,Kemco,0.01,0.0,0.0,0.0,0.01,,
11441,Pet Shop Monogatari DS 2,Simulation,Taito,0.0,0.0,0.01,0.0,0.01,,
11442,Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,Misc,Benesse,0.0,0.0,0.01,0.0,0.01,,
11443,Teslagrad,Platform,Rain Games,0.0,0.01,0.0,0.0,0.01,76.8,7.3999999999999995
11444,Heart no Kuni no Alice: Wonderful Twin World,Adventure,Quinrose,0.0,0.0,0.01,0.0,0.01,,
11445,Bakumatsu Rock,Action,Marvelous Entertainment,0.0,0.0,0.01,0.0,0.01,,
11446,Memories Off,Adventure,5pb,0.0,0.0,0.01,0.0,0.01,,
11447,Blitzkrieg 2 Anthology,Strategy,Ascaron Entertainment GmbH,0.0,0.01,0.0,0.0,0.01,,
11448,Road Trip: Shifting Gears,Racing,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01,,
11449,Memories Off #5: Togireta Film,Adventure,5pb,0.0,0.0,0.01,0.0,0.01,,
